0	0.04681
0.1	0.04704
0.2	0.0465
0.3	0.04479
0.4	0.04483
0.5	0.04405
0.6	0.04257
0.7	0.04377
0.8	0.0435
0.9	0.04329
1	0.04265
1.1	0.04225
1.2	0.03985
1.3	0.03953
1.4	0.03895
1.5	0.04027
1.6	0.03816
1.7	0.03799
1.8	0.03818
1.9	0.03996
2	0.04073
2.1	0.04451
2.2	0.04469
2.3	0.04564
2.4	0.04367
2.5	0.04411
2.6	0.04359
2.7	0.04225
2.8	0.04232
2.9	0.04288
3	0.04216
3.1	0.04382
3.2	0.04263
3.3	0.04277
3.4	0.04373
3.5	0.04401
3.6	0.04496
3.7	0.04431
3.8	0.04534
3.9	0.04499
4	0.04499
4.1	0.04656
4.2	0.0474
4.3	0.04817
4.4	0.0474
4.5	0.04767
4.6	0.04706
4.7	0.04502
4.8	0.04584
4.9	0.04526
5	0.04424
5.1	0.04464
5.2	0.04376
5.3	0.04483
5.4	0.04381
5.5	0.04343
5.6	0.0441
5.7	0.04425
5.8	0.04183
5.9	0.04201
6	0.04239
6.1	0.04327
6.2	0.04249
6.3	0.04211
6.4	0.04189
6.5	0.04133
6.6	0.04002
6.7	0.04176
6.8	0.04177
6.9	0.04128
7	0.0403
7.1	0.03912
7.2	0.03799
7.3	0.03713
7.4	0.03809
7.5	0.03899
7.6	0.03902
7.7	0.03857
7.8	0.03877
7.9	0.03856
8	0.04107
8.1	0.04369
8.2	0.04528
8.3	0.04637
8.4	0.04661
8.5	0.04741
8.6	0.04866
8.7	0.04899
8.8	0.04868
8.9	0.04765
9	0.04997
9.1	0.04973
9.2	0.04925
9.3	0.04967
9.4	0.04885
9.5	0.04849
9.6	0.04696
9.7	0.04813
9.8	0.04811
9.9	0.04668
10	0.04878
10.1	0.0481
10.2	0.05069
10.3	0.05492
10.4	0.05919
10.5	0.0576
10.6	0.0509
10.7	0.04481
10.8	0.03904
10.9	0.03766
11	0.03745
11.1	0.03685
11.2	0.03974
11.3	0.04357
11.4	0.04818
11.5	0.04719
11.6	0.04496
11.7	0.0443
11.8	0.04133
11.9	0.03851
12	0.03933
12.1	0.03937
12.2	0.03916
12.3	0.0379
12.4	0.03789
12.5	0.04153
12.6	0.04453
12.7	0.05138
12.8	0.06585
12.9	0.072
13	0.08475
13.1	0.13961
13.2	0.21125
13.3	0.29387
13.4	0.36195
13.5	0.44588
13.6	0.51773
13.7	0.57367
13.8	0.66163
13.9	0.76245
14	0.85517
14.1	0.93129
14.2	1.02862
14.3	1.10225
14.4	1.17599
14.5	1.23087
14.6	1.25839
14.7	1.23865
14.8	1.19147
14.9	1.13685
15	1.05325
15.1	0.95394
15.2	0.88734
15.3	0.75858
15.4	0.64074
15.5	0.57375
15.6	0.57646
15.7	0.59111
15.8	0.60024
15.9	0.60364
16	0.5914
16.1	0.55965
16.2	0.56446
16.3	0.57419
16.4	0.60612
16.5	0.62168
16.6	0.63127
16.7	0.64053
16.8	0.6268
16.9	0.65143
17	0.64813
17.1	0.65498
17.2	0.63476
17.3	0.62171
17.4	0.61493
17.5	0.58053
17.6	0.55509
17.7	0.54789
17.8	0.50644
17.9	0.51169
18	0.48589
18.1	0.46579
18.2	0.45316
18.3	0.42077
18.4	0.43855
18.5	0.4356
18.6	0.44271
18.7	0.4539
18.8	0.46052
18.9	0.46952
19	0.4998
19.1	0.47927
19.2	0.49577
19.3	0.49026
19.4	0.49522
19.5	0.50664
19.6	0.52264
19.7	0.5373
19.8	0.55063
19.9	0.55736
20	0.58472
20.1	0.59802
20.2	0.59891
20.3	0.6144
20.4	0.61194
20.5	0.60388
20.6	0.59896
20.7	0.58002
20.8	0.57111
20.9	0.5642
21	0.54858
21.1	0.54194
21.2	0.51223
21.3	0.50552
21.4	0.51737
21.5	0.52393
21.6	0.55636
21.7	0.59111
21.8	0.59887
21.9	0.57201
22	0.56286
22.1	0.58567
22.2	0.59565
22.3	0.58286
22.4	0.57764
22.5	0.58131
22.6	0.56458
22.7	0.58132
22.8	0.60967
22.9	0.63456
23	0.64543
23.1	0.62005
23.2	0.62162
23.3	0.6433
23.4	0.65413
23.5	0.64106
23.6	0.63439
23.7	0.62642
23.8	0.60991
23.9	0.58117
24	0.55155
24.1	0.53187
24.2	0.52276
24.3	0.51057
24.4	0.51735
24.5	0.50775
24.6	0.50323
24.7	0.51255
24.8	0.52561
24.9	0.56273
25	0.5647
25.1	0.55073
25.2	0.54029
25.3	0.53111
25.4	0.51944
25.5	0.50879
25.6	0.50743
25.7	0.51482
25.8	0.53216
25.9	0.56411
26	0.56155
26.1	0.5903
26.2	0.58518
26.3	0.57999
26.4	0.5744
26.5	0.5597
26.6	0.53901
26.7	0.51469
26.8	0.50678
26.9	0.51957
27	0.50012
27.1	0.50098
27.2	0.51477
27.3	0.53435
27.4	0.57093
27.5	0.62123
27.6	0.64275
27.7	0.61562
27.8	0.61298
27.9	0.6244
28	0.62004
28.1	0.60631
28.2	0.58621
28.3	0.57213
28.4	0.54937
28.5	0.54274
28.6	0.54619
28.7	0.52254
28.8	0.52488
28.9	0.53555
29	0.54112
29.1	0.53778
29.2	0.53966
29.3	0.53359
29.4	0.51721
29.5	0.48734
29.6	0.4922
29.7	0.48231
29.8	0.47112
29.9	0.47175
30	0.45727
30.1	0.45799
30.2	0.45734
30.3	0.47246
30.4	0.52323
30.5	0.53918
30.6	0.55704
30.7	0.59336
30.8	0.60073
30.9	0.59097
31	0.55647
31.1	0.55077
31.2	0.5442
31.3	0.53658
31.4	0.52062
31.5	0.50135
31.6	0.50194
31.7	0.50414
31.8	0.52252
31.9	0.52874
32	0.53187
32.1	0.54463
32.2	0.53888
32.3	0.52534
32.4	0.51881
32.5	0.50367
32.6	0.48786
32.7	0.46856
32.8	0.46871
32.9	0.4613
33	0.46644
33.1	0.46114
33.2	0.46474
33.3	0.46309
33.4	0.46701
33.5	0.46559
33.6	0.47728
33.7	0.46703
33.8	0.45981
33.9	0.42675
34	0.42852
34.1	0.45969
34.2	0.46654
34.3	0.47379
34.4	0.47385
34.5	0.48319
34.6	0.51949
34.7	0.53519
34.8	0.549
34.9	0.55125
35	0.53401
35.1	0.55615
35.2	0.58009
35.3	0.60817
35.4	0.60497
35.5	0.59034
35.6	0.61848
35.7	0.63119
35.8	0.6432
35.9	0.64144
36	0.61507
36.1	0.60911
36.2	0.60518
36.3	0.61498
36.4	0.61792
36.5	0.60913
36.6	0.67281
36.7	0.74211
36.8	0.84053
36.9	0.91056
37	0.93531
37.1	0.97629
37.2	1.03377
37.3	1.12106
37.4	1.20816
37.5	1.29488
37.6	1.38921
37.7	1.47722
37.8	1.5701
37.9	1.6651
38	1.78403
38.1	1.92071
38.2	2.10379
