0	0.0452152273359895
0.1	0.00635834003072659
0.2	0.00290688932710932
0.3	0.0196512385631882
0.4	0.0308598186180883
0.5	0.0118776470479449
0.6	0.0141370910811515
0.7	0.0161169662832656
0.8	0.0288531334712874
0.9	0.0250468122472722
1	0.00703001034719791
1.1	0.00838594022567712
1.2	0.0235433306634654
1.3	0.0176622436042347
1.4	0.00914589310955684
1.5	0.0119654768195134
1.6	0.014884193279766
1.7	0.017568685459258
1.8	0.0380937899572919
1.9	0.018214546638577
2	0.0122311797283055
2.1	0.0271874472409215
2.2	0.0273248044798894
2.3	0.033190660722134
2.4	0.040858337344211
2.5	0.0423024130909799
2.6	0.0361097943798903
2.7	0.0259995768658602
2.8	0.0337494776239206
2.9	0.0399566660414636
3	0.0349179725865986
3.1	0.0319607104519476
3.2	0.033281604765963
3.3	0.0345031017721149
3.4	0.0340588341528541
3.5	0.0435040463169471
3.6	0.0334370385779906
3.7	0.0496866243721174
3.8	0.0406140164825198
3.9	0.0399244474748133
4	0.0218737245580328
4.1	0.055860634383016
4.2	0.0686782374800391
4.3	0.0441358241429151
4.4	0.0570123221514091
4.5	0.065999548256122
4.6	0.0604705193327635
4.7	0.0617735892017203
4.8	0.0521678683855821
4.9	0.0693453103809399
5	0.061685039242796
5.1	0.0691483401181253
5.2	0.0722313289000003
5.3	0.0575405531146633
5.4	0.0560640234921656
5.5	0.047352308943464
5.6	0.0554984593045848
5.7	0.0505932437892224
5.8	0.0545514926788027
5.9	0.0537224897208918
6	0.0666658740679516
6.1	0.0600008903553885
6.2	0.045356440178007
6.3	0.0320631146661926
6.4	0.0646070343330936
6.5	0.0559413596169668
6.6	0.0517412240508129
6.7	0.0608574275933521
6.8	0.0562055205059382
6.9	0.0687589053653915
7	0.0634159719713965
7.1	0.0764373072233172
7.2	0.0852089189359218
7.3	0.0866059013491249
7.4	0.0985606001933456
7.5	0.116838987902337
7.6	0.122781676704394
7.7	0.121519565622937
7.8	0.128718994491712
7.9	0.137703126560433
8	0.143500548061139
8.1	0.182916290952698
8.2	0.248890582222274
8.3	0.237933881389623
8.4	0.234504233069966
8.5	0.18385497488609
8.6	0.180283229023546
8.7	0.200485016607624
8.8	0.223686115650939
8.9	0.200902494121947
9	0.200927731778903
9.1	0.173029279372144
9.2	0.148681477481131
9.3	0.155269824738602
