0	0.102418801148832
0.1	0.0670407539176399
0.2	0.0607137920786255
0.3	0.0648826990626677
0.4	0.0699453000272143
0.5	0.0885847724694806
0.6	0.0646138545400326
0.7	0.0820746960940571
0.8	0.0745692227853152
0.9	0.0889869823210935
1	0.0821084552145857
1.1	0.0834875086328829
1.2	0.0630986810058596
1.3	0.0689738075701466
1.4	0.0941023261756304
1.5	0.0819372796196242
1.6	0.0714998481602154
1.7	0.0774270913124496
1.8	0.0785841349202485
1.9	0.0830235809480732
2	0.0898355200689605
2.1	0.0883503496478316
2.2	0.0801133070403007
2.3	0.0778538192803435
2.4	0.0872287449317358
2.5	0.0915867799255201
2.6	0.0920464937259193
2.7	0.0953422069328211
2.8	0.0966891847326687
2.9	0.0845998637089434
3	0.0794744459195803
3.1	0.0974524064016657
3.2	0.0860617882271558
3.3	0.0988221277292818
3.4	0.0931436557870767
3.5	0.0932820013675164
3.6	0.0911589168893568
3.7	0.0994055267374214
3.8	0.0860010966167446
3.9	0.0945134666437513
4	0.112734644017621
4.1	0.0904739069094828
4.2	0.105641124510353
4.3	0.0961486858021214
4.4	0.101838238436187
4.5	0.108406037959664
4.6	0.109835395176191
4.7	0.11134843964678
4.8	0.120395562343424
4.9	0.107720546173132
5	0.112460884957814
5.1	0.12543056225876
5.2	0.12547617122028
5.3	0.12647549031395
5.4	0.131240037022511
5.5	0.125052499544453
5.6	0.13313183037721
5.7	0.128375281195529
5.8	0.135699963252095
5.9	0.137768023655792
6	0.124439645532073
6.1	0.120492489517484
6.2	0.110189343276316
6.3	0.11775599635017
6.4	0.113712355737322
6.5	0.105925933515647
6.6	0.109552975982829
6.7	0.113575923448799
6.8	0.126848488928313
6.9	0.121179597172694
7	0.0960131150431571
7.1	0.0922709281806979
7.2	0.114779349650642
7.3	0.118902839461075
7.4	0.112465953089506
7.5	0.117974732960813
7.6	0.121800217894588
7.7	0.108071713085464
7.8	0.113472510662177
7.9	0.118927662953365
8	0.124140298137365
8.1	0.136952969596894
8.2	0.100333541645382
8.3	0.132789480258619
8.4	0.13650889922826
8.5	0.150742769352602
8.6	0.156055390782501
8.7	0.151662638332052
8.8	0.156328636828142
8.9	0.159172724670777
9	0.167492312686489
9.1	0.156859845115091
9.2	0.176120666408271
9.3	0.151341605176345
9.4	0.136325133448046
9.5	0.140110361690159
9.6	0.163635657172682
9.7	0.170860254866139
9.8	0.214908090608776
9.9	0.227261050410868
10	0.245574658369996
10.1	0.245075306653929
10.2	0.245080406612675
10.3	0.202351110359523
10.4	0.179210909690204
10.5	0.158033734570967
10.6	0.165431848223591
10.7	0.17029807886022
10.8	0.162575923097378
10.9	0.189210793683802
11	0.173141838160754
11.1	0.207673619689803
11.2	0.217272939065899
11.3	0.228893762575998
11.4	0.225028799515934
11.5	0.267577165245096
11.6	0.301194226339909
11.7	0.324632603304802
11.8	0.400494560597731
11.9	0.419457828431778
12	0.415182667093175
12.1	0.392404739430503
12.2	0.367698094611756
12.3	0.334204885443418
12.4	0.303422727022823
12.5	0.281633544487357
12.6	0.272334319593527
12.7	0.270006288698934
12.8	0.288085136377002
12.9	0.336673411606461
13	0.432646499327247
13.1	0.522311567224672
13.2	0.635490183855361
13.3	0.723509830836863
13.4	0.822944230600577
13.5	0.854403293459903
13.6	0.7975550524555
13.7	1.00817496941639
13.8	1.04231871556319
13.9	1.07882782408069
14	1.05504902023489
14.1	1.07391935403344
14.2	1.00835549867562
14.3	1.05910960985464
14.4	0.996025959408228
14.5	0.957995261675719
14.6	0.915079120197973
14.7	0.737812538666015
14.8	0.84501662653916
14.9	0.730001412135959
15	0.6923746229816
15.1	0.726603616471192
15.2	0.722877260593866
